"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"DRE37","OUT013",3215.93760498948
"FDW02","OUT035",2335.32343440619
"FDJ02","OUT010",289.232776509443
"FDX09","OUT045",2539.4130320433
"FDT31","OUT010",474.430294978126
"FDI24","OUT049",3697.34192691945
"FDY09","OUT045",3365.28505681336
"FDV28","OUT045",603.956907150157
"DRM47","OUT049",3671.25571361981
"FDT52","OUT019",576.076268929541
"FDI48","OUT018",846.009878713118
"FDY55","OUT017",4243.4227746759
"FDU48","OUT013",2072.40843583342
"FDN25","OUT045",716.879056245455
"FDP20","OUT049",2094.07350798942
"FDJ15","OUT013",3383.98009084966
"FDD04","OUT018",1640.06905019795
"FDY58","OUT045",3904.57075373637
"FDR37","OUT018",2708.32812220051
"FDF44","OUT013",2146.2824405988
"FDD32","OUT045",1185.46333606667
"FDR57","OUT017",2193.77171657045
"DRG39","OUT027",1993.22905953339
"FDX15","OUT017",2839.33076864134
"DRN37","OUT045",2238.82138020881
"FDW40","OUT027",3607.29084452806
"FDB32","OUT049",1623.41901719692
"FDM40","OUT018",1842.25474575142
"FDE39","OUT027",2694.18580601504
"DRH49","OUT017",1222.8968314
"FDT46","OUT049",814.599402983508
"NCF06","OUT035",3690.33534030392
"FDP07","OUT017",3196.9761896215
"FDC04","OUT013",3779.00304066639
"FDZ32","OUT017",1556.92420171418
"FDD50","OUT045",2929.53053390714
"FDU56","OUT017",2785.40846544334
"FDV34","OUT017",1083.47357957786
"NCY41","OUT013",664.40055444381
"NCK18","OUT046",2864.82536059598
"DRH25","OUT049",1020.45381273272
"FDT57","OUT046",3045.12872599957
"FDV56","OUT018",1235.70603105724
"FDV12","OUT045",1744.88174893046
"FDN52","OUT017",1458.9395397248
"FDX38","OUT035",766.441570280304
"FDE47","OUT018",1804.23070838783
"NCO07","OUT013",2871.4843857571
"FDV09","OUT027",3394.74239633475
"FDZ23","OUT019",493.852882899633
"DRH51","OUT018",1224.79521046079
"NCY54","OUT045",2626.67789786683
"DRG49","OUT013",4525.39251635635
"NCC19","OUT049",3589.64830167946
"NCV53","OUT045",4146.30002910686
"FDZ47","OUT019",258.253985172544
"NCO26","OUT018",1736.6632674239
"NCP02","OUT045",1136.18293604153
"NCW30","OUT018",3333.36821354219
"NCN55","OUT046",3641.84526370067
"FDB20","OUT010",170.613665340353
"DRL11","OUT013",2030.67689202844
"DRD60","OUT045",2806.44001422671
"FDW14","OUT010",221.195087012219
"FDL27","OUT010",237.926875430397
"FDU09","OUT018",894.113541762591
"DRH36","OUT027",1945.87656280383
"FDP34","OUT027",3955.6005378871
"FDE04","OUT017",2704.97255356429
"FDZ57","OUT027",3301.87925674262
"FDF02","OUT010",275.71324375321
"FDG28","OUT045",4183.20252352527
"NCI31","OUT046",833.24847212444
"FDT43","OUT013",799.071993807958
"FDU20","OUT046",2402.19737945966
"FDD53","OUT013",834.068071378282
"FDW15","OUT045",2870.11531905681
"NCT53","OUT045",2361.92635074444
"NCG55","OUT027",2600.26580795586
"FDD48","OUT035",2029.81443451281
"FDG47","OUT049",3785.76427461302
"FDI21","OUT017",1116.76504988307
"FDT27","OUT017",3479.06593167657
"DRO35","OUT013",2205.46408696554
"FDD33","OUT017",3662.72351473763
"FDC04","OUT035",2894.42297802885
"FDY34","OUT013",2511.59209870893
"DRJ49","OUT049",1980.83295654605
"FDE05","OUT049",2221.74344629275
"FDU31","OUT017",4039.63590712176
"NCN19","OUT027",4345.19917325007
"FDK56","OUT027",4811.45455659104
"FDK58","OUT017",1916.76859707289
"NCJ42","OUT035",1941.36316399199
"FDZ34","OUT027",4688.9578928725
"FDA52","OUT018",2642.97348910355
"NCR29","OUT013",680.988406603008
"FDT48","OUT035",3346.07574036205
"DRJ51","OUT019",579.611180041306
"NCS54","OUT046",2788.1604505617
"FDV01","OUT035",2986.42857043982
"DRG51","OUT027",4243.76610877541
"NCG42","OUT013",2470.10292654181
"FDA51","OUT049",1747.83511027506
"FDV19","OUT010",329.728829524838
"NCT18","OUT045",2990.83398136599
"NCS41","OUT045",2578.22486015397
"FDO03","OUT046",3580.69957723723
"FDL12","OUT010",200.476092315875
"FDY37","OUT010",292.01222371584
"FDI58","OUT049",1567.0320339665
"FDT28","OUT018",1973.11501303186
"NCC42","OUT010",369.25976228953
"FDO01","OUT017",2006.80663190849
"FDJ02","OUT013",2312.59898315306
"FDQ04","OUT018",635.397678060291
"DRL47","OUT013",2084.96788061859
"FDZ32","OUT035",1683.28697330212
"FDC35","OUT035",2851.66892464145
"FDX14","OUT045",1088.1247964192
"FDZ35","OUT013",1891.9595465938
"FDL14","OUT013",2377.22377708082
"FDO04","OUT049",980.051273216005
"DRK11","OUT017",2607.80968804288
"FDB44","OUT018",3296.64843660985
"FDZ50","OUT049",3701.713970029
"FDI12","OUT027",2480.72384026587
"FDU43","OUT017",4255.65929705543
"FDD58","OUT010",225.543802256206
"FDB27","OUT017",3043.10566475125
"FDB04","OUT018",1177.82577506835
"NCO17","OUT013",1931.98358596357
"FDL12","OUT017",860.104803409735
"DRJ13","OUT049",2382.48320115912
"FDD57","OUT045",1517.21534973269
"FDW19","OUT035",1656.34964974833
"DRD27","OUT018",1331.07538528363
"FDH27","OUT027",3485.51905883127
"NCW30","OUT027",6607.56678398411
"FDR40","OUT018",1135.75347363021
"FDG05","OUT013",2176.60940208999
"NCY41","OUT019",112.881602905759
"FDI38","OUT018",2803.56228655426
"FDR20","OUT046",720.620421606722
"FDE09","OUT017",1619.03282594075
"FDN50","OUT019",239.685062945848
"DRF27","OUT045",2733.57190262075
"DRF51","OUT013",636.492458287423
"NCO02","OUT019",198.892422242663
"FDB51","OUT027",2068.13108077826
"FDJ50","OUT013",838.353192796998
"FDN52","OUT013",1313.93855537658
"FDX14","OUT013",1189.74998358766
"FDT27","OUT019",567.938291407083
"FDV10","OUT013",665.230875785112
"FDU33","OUT046",791.034959799796
"FDU58","OUT046",3259.78666836826
"NCP42","OUT027",4891.23713746268
"FDL51","OUT027",5227.69772995957
"DRH15","OUT027",1538.99385183166
"FDU16","OUT017",1184.47929607288
"FDW15","OUT017",2869.56748016169
"FDQ44","OUT045",1904.2769325822
"NCI06","OUT027",4805.97749796583
"DRK23","OUT019",630.133723209977
"FDC28","OUT035",1644.57908742209
"NCY17","OUT019",140.282562928947
"NCV05","OUT018",2549.7203879668
"FDM34","OUT019",306.985858580746
"DRD60","OUT027",4734.01307659576
"FDT38","OUT046",1372.68238368218
"FDQ57","OUT018",2303.34255206698
"FDE59","OUT027",1431.61869406477
"NCM43","OUT046",2141.35936793107
"DRI51","OUT049",2830.73970939311
"NCG30","OUT017",1906.6442893518
"NCK54","OUT035",1792.8651298968
"FDQ16","OUT019",257.594440854402
"FDI36","OUT013",2653.54549161493
"FDX16","OUT027",3754.79960951791
"FDA34","OUT046",2919.22767810982
"FDJ48","OUT018",3180.76477400992
"FDU47","OUT035",2226.93239401061
"FDS39","OUT046",2300.58654292343
"FDD11","OUT046",2976.80768395512
"FDM16","OUT027",1974.52052730077
"FDU56","OUT018",2541.70767484983
"FDQ32","OUT017",2395.41224732754
"DRK35","OUT013",761.231811926009
"FDA58","OUT049",3504.81779469572
"DRG48","OUT019",413.08578250404
"FDT59","OUT010",892.824044319074
"FDQ31","OUT019",268.524289561542
"FDS51","OUT018",952.178089945655
"FDW32","OUT027",2341.22717019395
"FDI15","OUT027",5398.52485321743
"NCV30","OUT017",977.602584620718
"DRG25","OUT049",3158.31579976621
"FDT02","OUT013",624.218949635728
"FDO33","OUT027",3462.33601185906
"FDP38","OUT035",951.496897373169
"FDZ45","OUT035",2760.79587900325
"NCA54","OUT027",4944.88948309815
"FDU33","OUT017",886.820585164569
"FDN58","OUT017",4059.36611442298
"FDI05","OUT045",1243.38245537927
"FDM57","OUT019",221.714970366908
"NCS42","OUT027",2574.98551898428
"FDB57","OUT045",4208.0093709499
"FDC03","OUT045",2969.83787567857
"FDZ58","OUT013",2141.3943594024
"NCK29","OUT045",2364.56289853623
"NCR53","OUT045",3949.37809414926
"FDE26","OUT027",3875.96829262546
"FDU52","OUT049",2709.03317827524
"FDE41","OUT027",2306.56125467686
"FDU38","OUT018",2899.33273625062
"FDA52","OUT017",2261.3239817786
"FDW46","OUT046",1241.18546271884
"DRI59","OUT035",3552.7712716544
"FDT38","OUT035",1261.82254392872
"FDL33","OUT018",2903.42831799095
"FDQ01","OUT027",5095.4638689018
"FDJ08","OUT046",2788.24393936742
"FDQ47","OUT049",826.095064334799
"NCZ18","OUT013",3590.21314502423
"FDE29","OUT017",919.994154488889
"FDF10","OUT027",3638.77692721438
"FDC48","OUT049",1297.21594604092
"FDY58","OUT013",3716.79687975528
"NCX30","OUT010",658.589117119231
"FDV11","OUT013",2702.64316762608
"FDT46","OUT046",847.210986525838
"DRD01","OUT019",193.352356584756
"FDQ11","OUT013",3678.03716706542
"NCM41","OUT017",1527.81770725658
"NCC55","OUT013",598.63713520567
"FDG45","OUT027",5118.13572590773
"NCQ54","OUT049",3113.83642558948
"FDM34","OUT045",1649.21478553333
"FDD17","OUT019",604.040835103019
"FDN38","OUT027",5662.68380906002
"FDB53","OUT018",1902.4515557445
"NCL06","OUT035",4389.2322905431
"NCV18","OUT019",245.032193974821
"FDX25","OUT013",3068.58241228803
"FDB39","OUT046",869.612273249756
"FDC33","OUT049",2938.61498426037
"NCO14","OUT018",728.133914089423
"FDA58","OUT027",5367.70702332805
"NCQ02","OUT017",3300.71641572738
"NCR53","OUT017",3838.4863369376
"FDN52","OUT046",1142.90164518242
"FDG26","OUT046",4001.2848916856
"FDE23","OUT027",1589.09895244645
"DRI37","OUT013",869.359764418294
"DRH37","OUT018",2323.34888253483
"FDO01","OUT035",2181.41125111793
"FDK45","OUT049",2038.71958975512
"FDP23","OUT049",3895.87156150218
"FDM33","OUT035",3362.79796389164
"FDD36","OUT017",2116.73532314635
"FDL56","OUT017",1433.68837605546
"FDT27","OUT010",701.321723033564
"FDG52","OUT017",646.194385153551
"NCL42","OUT035",4183.58328960165
"DRJ24","OUT046",2690.45462669985
"FDV38","OUT046",685.759596019106
"FDT35","OUT045",2470.19761639032
"FDY51","OUT045",2941.46124199471
"FDC37","OUT017",1631.70032471111
"NCP43","OUT013",2512.13557026422
"FDO33","OUT045",1700.77315616706
"FDW04","OUT018",1793.40049072355
"NCC31","OUT046",2299.3919989813
"FDK22","OUT049",4252.05854612734
"FDJ50","OUT017",1062.33231845556
"FDV13","OUT017",1532.11420050245
"DRL60","OUT017",2767.64358303887
"FDW03","OUT017",1762.78870570145
"FDY27","OUT035",2490.44511383654
"FDB39","OUT027",1981.51040762827
"FDU59","OUT045",2601.42921649987
"FDZ57","OUT049",2093.26112168712
"FDO21","OUT049",3722.87481704457
"FDS43","OUT018",2989.30807386502
"FDU28","OUT010",486.822476634803
"FDC51","OUT010",229.533778089002
"FDW16","OUT010",196.785004123946
"FDP32","OUT010",221.431725521948
"FDB60","OUT019",423.27010189912
"NCQ30","OUT046",1640.84959820097
"FDD26","OUT049",3034.94150473319
"FDI44","OUT045",1372.42571653806
"DRH23","OUT046",1029.72748485486
"FDO44","OUT046",1355.06901482551
"FDG04","OUT046",3006.76008811909
"FDM32","OUT027",3017.40857542754
"FDM09","OUT013",2683.93426995564
"FDZ47","OUT013",1802.57246710354
"FDM40","OUT027",3223.76167118765
"FDY48","OUT017",1818.18472191302
"NCM30","OUT045",690.617070851066
"FDX36","OUT010",516.631037883467
"DRF03","OUT017",624.971853860073
"FDN51","OUT049",4268.66174570391
"FDM57","OUT049",1179.91505189997
"FDB35","OUT049",1442.27709427234
"FDY13","OUT027",2348.85738763679
"FDA37","OUT017",2492.87117064703
"NCX53","OUT017",2505.79681906429
"FDD59","OUT018",1073.37605046292
"FDX10","OUT019",134.422337148772
"FDC03","OUT018",2821.26463367386
"FDW43","OUT035",4320.72125547771
"FDW10","OUT046",2633.32697415504
"FDY14","OUT027",6216.59555347527
"FDV43","OUT045",617.231910445997
"FDO40","OUT013",2471.63940989584
"FDP46","OUT027",2594.59754659219
"NCE43","OUT019",370.14074744431
"FDD05","OUT035",2110.5119937841
"FDJ60","OUT010",398.504462397985
"DRE27","OUT018",1292.11144775793
"FDO11","OUT035",4561.20975826375
"DRG11","OUT027",2514.26266860572
"FDK33","OUT010",496.300918212114
"DRM23","OUT045",2677.6812873873
"FDJ02","OUT027",4098.56241578278
"NCZ05","OUT045",1661.98380343529
"NCL30","OUT013",1754.62583625454
"FDZ19","OUT018",2500.26342201831
"FDM45","OUT049",1896.03907114971
"FDO36","OUT046",2652.00537414157
"NCK31","OUT045",793.924110733334
"DRJ37","OUT045",2340.70719077308
"FDP24","OUT018",1765.19728121342
"FDF46","OUT013",1673.56936616535
"FDX46","OUT019",192.862693591471
"NCL18","OUT045",2743.13206618931
"FDJ26","OUT013",2991.39512976923
"FDJ07","OUT045",1827.0760522297
"FDY15","OUT013",2532.90297509887
"DRG01","OUT045",1132.83705784176
"FDF58","OUT045",1158.07943020128
"FDZ14","OUT019",254.417590393018
"FDP31","OUT049",999.71961050989
"FDH45","OUT013",756.641574655915
"FDA09","OUT010",482.458952176566
"FDW31","OUT035",2785.49754382979
"FDA57","OUT046",684.951988756561
"NCE55","OUT035",2561.7708140976
"FDC17","OUT019",603.878350081536
"FDC59","OUT013",1223.33255351195
"FDA22","OUT013",2837.69606909489
"FDK52","OUT035",4507.26584199396
"NCM26","OUT046",2178.61164804178
"NCT53","OUT035",2392.75120577915
"FDW45","OUT018",2480.56024065242
"NCI18","OUT035",2701.24861680257
"FDE38","OUT018",2484.73783067643
"FDF08","OUT019",231.444249439448
"FDY58","OUT010",571.558248949406
"FDF58","OUT019",222.12035175539
"FDX39","OUT017",3772.45571193282
"FDB44","OUT049",3709.96896998889
"FDF28","OUT013",1949.89341041991
"FDE39","OUT013",1521.30032566053
"FDT37","OUT018",2995.54660962429
"FDZ45","OUT017",3504.00306575982
"FDO40","OUT035",2664.02588718311
"FDM57","OUT027",2285.0285476275
"DRG36","OUT017",2757.97061372931
"FDY36","OUT010",195.925203368546
"DRL60","OUT027",3881.33934968239
"FDS25","OUT019",290.056878428579
"DRF49","OUT027",2748.53615504302
"FDP16","OUT045",4438.79462032326
"FDS60","OUT049",2660.56170252912
"FDU15","OUT027",1514.1429989785
"FDK43","OUT046",2230.70078065342
"FDN25","OUT046",817.612926349613
"FDE53","OUT049",1427.4067097482
"FDB22","OUT013",2858.90059681313
"FDE39","OUT017",2123.37752333788
"FDX35","OUT035",3659.19201394005
"NCG54","OUT049",3639.38099688613
"FDH27","OUT035",2214.96581239365
"NCK42","OUT013",3036.62669793333
"FDS25","OUT049",1973.7059015834
"FDI10","OUT018",2860.49100718871
"FDU35","OUT035",2092.13054600564
"FDI04","OUT017",3424.98990487697
"DRK23","OUT035",5133.93404000703
"FDB53","OUT019",300.871948841219
"FDY02","OUT049",3943.05921606985
"FDM60","OUT035",704.250080064204
"NCJ31","OUT010",667.360554979353
"DRP35","OUT017",1853.23238461877
"NCQ30","OUT018",1779.62475589448
"DRL11","OUT010",386.782946749489
"FDU01","OUT013",2986.25733162149
"FDR39","OUT035",3373.57189114564
"FDO08","OUT046",2295.75404674189
"FDC02","OUT045",3762.65840766923
"NCZ29","OUT035",2104.00266764572
"FDF29","OUT010",273.286875100317
"FDZ23","OUT017",2993.36285212437
"NCU53","OUT018",2545.59780462291
"NCW30","OUT013",3784.58217077105
"NCM26","OUT027",4044.86567041235
"FDV50","OUT027",2606.6904803373
"FDW15","OUT049",2166.57771746521
"FDI35","OUT027",4714.1169649408
"FDO11","OUT017",4166.08807406844
"FDN48","OUT046",1562.65822345063
"NCA17","OUT049",2331.00146041587
"NCN54","OUT013",999.082646031905
"FDP22","OUT013",798.575432518749
"NCB54","OUT035",1942.94203512185
"FDD08","OUT045",657.259611877747
"DRM48","OUT010",170.470477267558
"FDG41","OUT027",2747.79729071471
"FDE44","OUT027",2120.64228463979
"FDE26","OUT035",2515.8915401298
"NCS38","OUT013",1611.23502897895
"NCJ54","OUT018",3101.2780867105
"FDI40","OUT019",258.384122345085
"FDN45","OUT018",3090.12266618201
"FDU43","OUT046",3800.3069927204
"FDI04","OUT010",515.251989217352
"NCC07","OUT018",1461.11751297663
"NCC07","OUT019",285.228420672949
"NCD18","OUT045",3745.91297702645
"FDU55","OUT035",4258.49491784275
"FDX59","OUT035",739.293653562623
"FDR52","OUT049",3228.75421343549
"NCP17","OUT013",942.78046333936
"FDQ32","OUT045",1857.66985848967
"NCT17","OUT049",2973.23540771876
"FDO10","OUT049",1007.84658817596
"FDE32","OUT049",742.216341685986
"FDN44","OUT045",2323.42667362973
"FDH02","OUT035",1453.3065979546
"FDK60","OUT013",1727.74991136212
"FDS24","OUT019",266.223342876546
"FDL03","OUT010",530.778032517343
"FDB46","OUT027",5127.88817297282
"FDO48","OUT049",3864.39428031856
"FDZ39","OUT049",1786.66785455947
"FDT02","OUT027",1417.26185840325
"FDC50","OUT013",1942.47123591476
"FDP39","OUT035",855.533195450095
"DRG15","OUT018",1014.62890630705
"FDP10","OUT018",1275.43455297398
"FDF53","OUT027",4847.33332550784
"FDN34","OUT045",2741.32281610029
"FDK02","OUT045",1516.15458174655
"FDC23","OUT045",3202.05858497013
"FDJ10","OUT019",292.480998597514
"FDE53","OUT035",1519.81639321073
"FDR25","OUT035",4409.12014886617
"FDW50","OUT046",2905.33995215678
"FDS09","OUT049",854.910487280164
"FDW49","OUT010",467.561155801194
"FDU51","OUT046",2745.5307700171
"FDF28","OUT018",1508.75425563405
"NCY30","OUT018",2676.39292538409
"FDD44","OUT045",4336.16817450482
"FDX09","OUT017",2623.91469148199
"NCF30","OUT013",2400.85753697462
"FDZ50","OUT019",535.246352402941
"FDW37","OUT013",1392.01552903884
"FDD11","OUT049",3779.90809620797
"DRH39","OUT018",1172.6932784639
"FDA36","OUT049",2932.57731954113
"NCG43","OUT049",1398.33446369957
"FDF02","OUT035",1996.7092150067
"FDP57","OUT027",2751.91236355696
"NCE42","OUT017",2648.55172237663
"NCR38","OUT027",5335.17289747783
"FDP03","OUT019",325.074822520319
"FDO51","OUT035",971.504954649363
"NCQ42","OUT046",2010.90913940483
"NCM41","OUT046",1381.39924368952
"FDH48","OUT027",2034.58727759342
"DRF60","OUT046",3724.03240961588
"FDJ27","OUT035",1921.56326245455
"FDQ14","OUT013",2011.28107724987
"FDN27","OUT017",1833.78930938413
"NCQ02","OUT046",2873.86762643052
"FDJ33","OUT049",1942.19238580352
"FDP07","OUT027",5271.10548063836
"DRE01","OUT049",4285.87000083381
"FDU36","OUT045",1601.89615404879
"FDL28","OUT017",3862.19618491387
"NCX53","OUT046",2315.45989057821
"FDZ39","OUT013",1496.01698357886
"NCP42","OUT013",3216.66187894901
"FDJ14","OUT035",1237.86037623841
"FDK04","OUT049",906.601250411179
"NCC19","OUT017",2884.03918990748
"FDS09","OUT018",852.488083161725
"FDZ02","OUT046",1332.8261583802
"FDD35","OUT018",1779.96212253822
"NCY42","OUT017",2559.13723028416
"FDB05","OUT045",3883.33617054474
"FDF20","OUT035",2953.25351139314
"NCO41","OUT018",1392.21656178649
"FDC40","OUT027",2218.03137640722
"FDV58","OUT045",2735.56772867399
"FDZ57","OUT045",1814.39317226389
"DRM35","OUT046",2889.03408262895
"DRN36","OUT018",1235.36279170346
"FDQ13","OUT046",1234.49559194077
"DRO35","OUT010",236.523176729618
"NCD43","OUT035",1760.56481742759
"FDA51","OUT018",1631.71506096308
"NCX17","OUT027",5487.59857358265
"NCZ17","OUT049",800.849357028216
"FDR11","OUT027",4045.0348998094
"FDW34","OUT049",4761.61267599525
"FDN50","OUT017",1646.27001188462
"FDS09","OUT046",958.69462328551
"FDS48","OUT018",2079.89051126626
"FDL44","OUT049",3097.54745817832
"DRF48","OUT018",2168.20072751608
"FDA14","OUT018",1963.77141863274
"NCD30","OUT049",1395.98465692827
"FDI16","OUT017",748.550164169471
"NCG06","OUT035",3682.69122645981
"DRZ24","OUT035",2271.70585266905
"NCS17","OUT045",1403.55697790445
"FDB37","OUT045",4963.06042340019
"FDE10","OUT035",1737.39980552016
"FDC57","OUT045",2829.45761042763
"FDM12","OUT018",2765.55168287104
"FDE24","OUT049",2394.08945376638
"FDW22","OUT045",3665.30828484716
"DRD01","OUT027",1781.50509794201
"NCZ18","OUT027",5251.2327249058
"FDN49","OUT045",730.578836623809
"FDR22","OUT035",2298.76110440535
"FDV08","OUT019",135.965057613634
"FDY39","OUT046",3413.98106628241
"FDV36","OUT049",2500.40463620757
"FDO60","OUT045",842.011585513243
"FDU04","OUT027",3140.45006496363
"FDR20","OUT027",1840.9182152922
"FDW19","OUT019",250.923292532159
"FDU40","OUT049",2865.90605285566
"FDK15","OUT045",1725.21995150882
"DRF15","OUT035",2477.13017111286
"FDQ25","OUT017",2651.66795438712
"FDI48","OUT019",193.539806946296
"FDS49","OUT046",1394.21684149584
"FDV22","OUT046",2784.92723262024
"NCV42","OUT046",1671.99476677446
"FDX26","OUT046",3123.85312222287
"FDI33","OUT018",1306.36877371788
"FDZ14","OUT049",2084.8597736799
"FDG10","OUT013",875.506261715567
"FDM38","OUT018",977.396660176668
"FDG26","OUT027",5940.27761081876
"FDH46","OUT035",1690.3110648523
"FDN13","OUT018",1382.84130390419
"FDU57","OUT035",2529.87122622201
"NCI06","OUT046",2762.79950044875
"FDM38","OUT045",1138.27143679261
"NCG42","OUT010",301.411574623535
"FDL39","OUT045",2327.9808696247
"FDT31","OUT019",453.590940973092
"FDV59","OUT013",3508.79428300751
"FDB49","OUT035",1902.7217480488
"FDD58","OUT049",1658.01209640025
"DRN59","OUT046",851.895478024247
"FDX48","OUT049",2193.44261301413
"FDQ11","OUT049",3649.53811610224
"FDY12","OUT049",976.274152953769
"FDQ11","OUT045",4034.94044532693
"DRI11","OUT017",1837.43728670723
"FDY32","OUT027",4039.5845791197
"FDS51","OUT045",919.317427187603
"FDR19","OUT010",356.193165351273
"DRB13","OUT018",2891.70700541549
"FDS21","OUT035",1168.6527305436
"FDQ40","OUT045",2725.22095093569
"NCE55","OUT013",3258.28565840562
"FDX43","OUT027",4252.31535332364
"FDS12","OUT049",2312.52480959919
"DRK01","OUT027",2627.02189945776
"FDN25","OUT017",989.439037374649
"FDB60","OUT046",3368.77152629511
"FDQ13","OUT017",1325.99360008447
"DRK13","OUT045",3434.470842715
"DRF25","OUT018",572.777079407849
"NCD42","OUT019",130.200455051425
"FDW25","OUT045",1339.32549933333
"NCV29","OUT027",4972.41106477856
"NCK42","OUT035",3561.41192292733
"DRJ13","OUT027",3871.05189805893
"DRD15","OUT017",2817.12582561563
"FDM27","OUT045",2607.11156038939
"FDZ50","OUT018",2783.99687917115
"FDC04","OUT046",3601.09835420661
"FDF50","OUT049",2915.61701790888
"FDP15","OUT045",3631.14040229429
"FDK46","OUT035",4250.15337095499
"FDZ56","OUT018",2643.8061353656
"FDY60","OUT049",2277.31523074153
"FDB10","OUT035",3945.83397322281
"FDR57","OUT045",2451.20998778739
"FDU58","OUT049",3509.39897304363
"FDH02","OUT046",1177.28591714831
"FDP48","OUT013",2901.22235234524
"FDI46","OUT035",4245.01265853984
"FDW56","OUT013",3102.28644124559
"NCM19","OUT010",248.410195675368
"FDS50","OUT027",5298.98225295097
"FDK24","OUT013",889.674767359117
"FDO36","OUT017",2883.29675914906
"FDK45","OUT027",2436.79956815243
"NCL05","OUT045",897.575122138884
"FDL32","OUT018",1478.10707949805
"FDA28","OUT049",2062.76191887998
"FDY36","OUT018",1091.32497271107
"FDP32","OUT018",1541.67313282161
"FDL50","OUT046",1719.55027233802
"DRC24","OUT049",2486.21473403451
"NCS18","OUT017",1649.52621993164
"FDD16","OUT017",1406.41750541209
"NCV18","OUT013",1486.06398198845
"FDX07","OUT046",2765.43848722658
"NCZ05","OUT027",2820.57394400578
"NCI31","OUT013",822.039704693417
"FDK14","OUT049",1317.8056682814
"NCR06","OUT045",794.717029898569
"NCF54","OUT049",3278.81445185573
"DRG23","OUT010",456.785971876862
"FDD53","OUT046",648.46843376937
"NCM31","OUT027",3155.45544035777
"FDT16","OUT017",5184.07891275861
"FDR40","OUT035",1163.82656092538
"DRG25","OUT017",2670.70642687439
"FDT10","OUT035",1119.02879755938
"FDY32","OUT013",3114.00136717302
"FDN50","OUT035",1939.30864813971
"FDZ35","OUT019",226.180349358086
"NCP54","OUT045",1622.22427356083
"NCD07","OUT035",1760.55358347472
"FDS02","OUT018",3531.78750419882
"DRN59","OUT018",826.0373163671
"DRB24","OUT013",2496.51026272156
"FDP37","OUT027",2908.66877806433
"DRB01","OUT018",2458.86393021435
"FDR47","OUT046",3165.7081262182
"NCM31","OUT010",334.189624830989
"NCF06","OUT027",5967.63053133993
"NCV17","OUT027",2825.75416740317
"FDS10","OUT049",2419.89127323372
"FDN52","OUT035",1286.24623058574
"FDZ48","OUT013",2067.15241329899
"FDJ48","OUT049",3729.35285187619
"DRB13","OUT027",5187.73371883947
"FDV59","OUT017",3448.88855661835
"FDL32","OUT035",1872.68015392516
"FDZ12","OUT035",2074.49709261396
"NCR06","OUT027",1386.78716140399
"FDP51","OUT017",2029.53979897383
"FDY22","OUT013",2528.90124981822
"FDZ38","OUT049",3076.1650880863
"NCO54","OUT035",1005.84015845715
"FDR23","OUT035",2466.50957538223
"FDM38","OUT049",1059.80823000842
"FDS25","OUT013",2035.93031709473
"FDZ22","OUT013",1250.45209033193
"FDZ20","OUT019",455.618072118643
"FDD45","OUT010",209.747761792953
"FDN03","OUT049",3662.6527303107
"NCW30","OUT046",2332.49733148449
"FDY24","OUT027",1783.68362809856
"FDJ26","OUT019",485.641059990902
"FDM15","OUT049",2479.04653218779
"NCW54","OUT027",2131.18592158003
"FDA23","OUT045",1580.22431817787
"FDA39","OUT019",156.599446903391
"FDZ12","OUT017",2350.07594818385
"NCB42","OUT046",2235.85270412037
"FDL16","OUT046",819.111433669275
"FDO24","OUT019",446.042608111449
"NCP42","OUT046",2724.67074046205
"FDR19","OUT018",2013.20489803157
"DRL01","OUT045",4405.85944216656
"FDV37","OUT046",3170.82583451501
"FDI41","OUT010",308.081170237095
"FDF58","OUT049",1094.30055384176
"NCF43","OUT018",1755.92589799895
"FDN02","OUT049",3370.37443899365
"NCP41","OUT035",1823.62640963094
"NCY17","OUT027",1562.45968303899
"FDL58","OUT027",5178.35032188895
"NCA30","OUT027",5206.25928159632
"FDE46","OUT018",2376.71491137879
"FDY38","OUT035",4755.25204714144
"NCH29","OUT027",2632.046736673
"FDO20","OUT045",3493.87039826537
"FDP44","OUT018",1256.14495453661
"FDM02","OUT027",2824.81022967052
"FDJ14","OUT027",2611.00125273385
"FDH04","OUT010",227.102410034422
"DRK23","OUT046",4591.23743360441
"NCW05","OUT046",2404.97845771378
"FDF12","OUT049",2424.18158243446
"FDL51","OUT019",468.186652443599
"FDN03","OUT018",3514.27285795482
"DRJ37","OUT049",2519.41579114237
"FDM12","OUT019",503.889474911755
"FDA16","OUT045",3275.8553698697
"NCB07","OUT017",3067.78249889413
"NCI17","OUT019",285.514287349778
"FDR51","OUT046",2368.29877995249
"FDJ55","OUT045",4000.11759865393
"NCZ17","OUT013",666.026078346906
"FDU25","OUT013",902.543143087348
"NCG18","OUT045",1533.17841997175
"DRM11","OUT017",4448.73657204019
"FDH16","OUT035",1472.8471468883
"FDZ04","OUT018",858.355409701875
"NCX53","OUT035",2185.39622819125
"FDX38","OUT027",1897.74802143604
"FDX09","OUT046",2651.29512128101
"NCW05","OUT018",1556.49846574571
"NCS41","OUT017",2699.36151085397
"FDI26","OUT046",3464.26377604336
"NCZ41","OUT027",3004.12493701285
"NCK06","OUT046",2134.73617871527
"FDX23","OUT027",2303.2817055456
"NCA42","OUT046",2477.38719303771
"FDC20","OUT049",901.56715344191
