Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ08,OUT046,1327.004646
NCJ05,OUT018,2447.629552
FDF59,OUT046,2066.656253
NCO05,OUT035,2109.98663
FDW24,OUT018,707.5568191
NCX42,OUT018,2760.53621
NCA53,OUT035,842.5135449
FDI45,OUT019,487.4613624
FDG46,OUT046,2149.504898
FDM20,OUT010,592.7224309
FDW11,OUT010,236.6764991
FDX08,OUT035,2928.569615
NCK17,OUT035,789.4671314
FDK32,OUT018,2097.811014
NCA42,OUT035,2801.221976
DRI01,OUT035,2665.721785
NCL55,OUT049,3869.29656
DRE25,OUT018,1360.871407
FDD14,OUT017,3194.251701
FDB10,OUT046,3082.665047
DRN11,OUT035,2436.954815
FDP38,OUT018,784.7546626
NCA30,OUT017,3079.643791
FDT15,OUT017,3135.71426
NCP55,OUT018,907.2558484
FDF12,OUT035,2202.332945
FDM21,OUT018,3375.146683
FDX56,OUT035,3701.856009
FDF10,OUT017,2871.661609
FDT32,OUT045,3149.918661
FDM51,OUT018,1214.806128
NCR50,OUT018,2277.896968
FDI19,OUT049,3176.420475
FDX21,OUT017,1756.485535
FDR31,OUT035,2460.041682
FDY02,OUT013,5631.191513
NCA29,OUT045,3364.053525
NCX17,OUT046,4008.376028
FDM12,OUT045,2744.815871
FDI53,OUT027,4128.959935
NCU30,OUT049,2794.940381
FDC56,OUT027,3121.476003
FDK27,OUT018,1563.154084
NCK18,OUT017,2975.655536
FDB52,OUT019,542.1994812
DRG25,OUT027,4980.695378
FDZ13,OUT049,878.9376561
FDB57,OUT019,516.7691691
FDR40,OUT046,1406.400452
NCO14,OUT019,186.9144618
NCN19,OUT045,3104.1868
FDQ28,OUT019,414.6816041
FDO13,OUT018,2427.90594
FDK48,OUT013,1183.57645
FDU07,OUT018,2201.042261
FDW20,OUT046,2417.110216
FDV12,OUT010,217.0210925
FDH24,OUT013,2576.622341
FDV59,OUT049,3572.827167
FDK57,OUT045,1686.758153
FDL16,OUT027,1420.134531
NCQ17,OUT046,2320.108469
FDJ15,OUT018,3045.465791
FDX24,OUT049,1511.371922
FDT47,OUT046,1901.554595
FDT10,OUT049,1045.654926
FDZ37,OUT018,1267.370313
FDW43,OUT027,6033.174483
DRN36,OUT017,1481.371602
FDJ14,OUT045,1335.055313
FDA32,OUT013,3483.067723
FDJ38,OUT019,595.3250457
FDQ57,OUT017,2357.644438
NCQ41,OUT019,671.9195622
FDG56,OUT049,1104.075649
DRC13,OUT027,2767.196946
FDV55,OUT035,2619.996732
FDQ49,OUT045,2290.649525
FDE29,OUT010,189.4143113
FDR03,OUT013,3611.32166
FDD45,OUT049,1428.719731
FDN38,OUT010,575.9472517
FDT56,OUT046,877.4118177
FDT48,OUT045,3195.046059
FDU03,OUT049,2916.293806
FDC56,OUT010,241.9708544
NCO43,OUT027,2500.596424
FDQ27,OUT017,1898.279583
FDR03,OUT046,3071.260664
DRH23,OUT010,160.240513
FDG22,OUT045,689.5752891
NCJ42,OUT013,1584.927809
FDR24,OUT046,1568.911576
FDW60,OUT035,2900.95107
FDJ08,OUT013,3118.383667
DRL59,OUT018,900.5799895
FDG60,OUT010,535.255599
FDW27,OUT017,2610.679798
FDX14,OUT018,1252.510859
FDC20,OUT013,890.6492743
NCS29,OUT018,3824.765319
FDJ56,OUT046,1555.0447
FDB20,OUT019,251.0700829
FDL28,OUT027,5838.584479
FDW01,OUT018,2110.610173
FDL03,OUT046,2597.910464
FDX22,OUT049,3550.272314
FDJ21,OUT035,2861.492033
FDR31,OUT045,2472.460211
FDG21,OUT035,3513.660516
FDS22,OUT027,1513.065203
FDK08,OUT035,1764.20757
FDE17,OUT018,2060.56744
NCN30,OUT017,1694.992
FDT50,OUT046,1459.024991
NCX42,OUT049,2923.309054
FDJ12,OUT035,3292.894617
NCA18,OUT027,2586.09021
FDP23,OUT019,592.0039176
FDX12,OUT013,3891.968373
FDN40,OUT018,2219.479299
FDV48,OUT035,1352.067849
NCY54,OUT013,3013.976688
FDL16,OUT010,140.2693257
FDR45,OUT018,2794.579514
FDJ52,OUT046,2391.997227
DRG01,OUT017,1347.313282
FDP52,OUT013,4120.981101
FDU58,OUT017,3164.580577
FDL02,OUT045,1679.076874
FDG28,OUT013,4234.096436
FDA19,OUT035,2166.626862
FDW46,OUT027,1897.810662
NCD43,OUT049,1638.713227
DRG39,OUT013,752.0996769
NCF55,OUT049,736.4688733
FDJ07,OUT046,2137.00259
FDE08,OUT046,2413.852533
FDP56,OUT019,195.0249207
FDT45,OUT045,850.1303725
FDF17,OUT018,2824.434434
FDX44,OUT046,1459.295237
FDM28,OUT027,4736.576181
FDI36,OUT049,3011.321062
FDS07,OUT045,1769.225225
FDD36,OUT045,1999.432602
FDW11,OUT046,1179.14275
FDN40,OUT049,2221.076922
NCQ18,OUT049,1662.502305
NCQ54,OUT017,3308.496425
NCS42,OUT045,1583.805637
DRH39,OUT010,193.4905516
FDC09,OUT027,2515.790713
FDT08,OUT010,409.5167082
FDC08,OUT035,3861.329801
FDT20,OUT017,702.7267106
FDS35,OUT035,1305.874224
FDX58,OUT018,2955.114784
FDW58,OUT046,2033.753956
DRD27,OUT046,1619.292606
FDH32,OUT019,273.3901881
FDS26,OUT035,4580.136644
FDQ31,OUT046,1440.284002
FDP11,OUT018,3086.551692
FDD58,OUT017,1732.579257
FDM33,OUT045,3260.87825
FDZ16,OUT049,3375.125791
NCS29,OUT010,712.5421787
NCM18,OUT019,228.5506411
FDP11,OUT049,3546.336801
NCC42,OUT017,2347.523252
DRM23,OUT046,2548.638374
NCN55,OUT027,4794.767862
FDK46,OUT013,4329.578452
FDR01,OUT046,3237.871765
NCA05,OUT045,2146.012113
NCP43,OUT017,3128.487336
FDR12,OUT010,482.3211559
FDQ01,OUT013,3611.540663
FDM13,OUT046,2032.719132
FDQ19,OUT017,4038.930979
FDK56,OUT019,521.003281
NCX06,OUT010,486.3930347
FDO56,OUT027,2955.978493
FDU45,OUT045,2118.417809
FDI16,OUT019,182.6691399
FDL32,OUT046,2494.852742
FDA07,OUT046,2617.20531
FDA14,OUT045,2250.662788
FDV46,OUT027,3162.585235
NCO07,OUT035,3372.327586
NCP41,OUT046,2029.738015
FDY60,OUT018,1764.833594
FDN38,OUT017,4175.037283
FDO15,OUT046,1260.631304
FDT60,OUT013,2186.163326
FDA55,OUT035,3989.981013
FDE02,OUT010,207.0218754
DRJ39,OUT049,3205.99113
FDV34,OUT035,1330.487937
FDS20,OUT027,5227.409849
FDF02,OUT027,2670.965799
FDW40,OUT017,2332.703102
NCB43,OUT046,2775.84382
FDR58,OUT017,1572.796793
DRJ59,OUT035,835.0478978
NCD30,OUT017,1917.025897
FDE14,OUT017,1735.791374
FDC28,OUT018,1330.355836
FDU16,OUT018,1369.890917
NCD19,OUT035,793.9821755
FDU21,OUT046,819.5026522
FDV59,OUT027,4700.506506
FDU03,OUT045,3036.092075
FDC33,OUT010,620.581589
NCR42,OUT035,665.2478771
DRH59,OUT035,1317.800489
NCM31,OUT035,2185.918921
FDS50,OUT035,3866.741389
FDP39,OUT046,911.1689208
FDQ55,OUT013,2186.361482
FDV36,OUT019,284.8699957
FDI05,OUT027,2267.891926
FDS45,OUT027,2564.438274
FDA39,OUT045,801.5837098
FDC37,OUT010,212.5478795
FDJ60,OUT027,4273.518646
DRQ35,OUT046,2235.638811
NCJ06,OUT046,1972.634301
NCY42,OUT018,2031.872452
DRM37,OUT049,3261.380315
FDR14,OUT045,773.7523338
FDE51,OUT049,775.8540809
FDT33,OUT017,2822.24989
FDR08,OUT013,1756.585349
FDE36,OUT010,496.7665637
FDL22,OUT019,292.5082095
FDR44,OUT013,2096.138295
FDI56,OUT019,251.0183414
FDE47,OUT010,295.7418069
FDV27,OUT010,198.8066398
FDV10,OUT049,842.9043259
FDC40,OUT045,1287.759418
NCX41,OUT013,3278.075
NCQ38,OUT027,2510.919444
FDV12,OUT027,2525.4247
FDE52,OUT017,1505.726379
FDG20,OUT027,4447.096721
FDV16,OUT027,1508.721056
FDI32,OUT017,2062.849152
FDJ32,OUT049,1004.431995
FDN39,OUT018,2433.345344
FDY34,OUT017,3054.817418
FDC14,OUT035,801.5350325
FDA55,OUT017,4771.270209
FDZ50,OUT010,601.5118199
DRG13,OUT049,2715.8938
FDP01,OUT013,2418.652757
NCG54,OUT017,3380.470547
FDM13,OUT045,1843.274476
NCO18,OUT027,4779.174615
NCW41,OUT013,2607.13294
FDM52,OUT027,3920.905517
NCF55,OUT035,766.6165619
FDT09,OUT046,2140.300172
NCM19,OUT035,1874.537948
FDW12,OUT018,1935.479648
FDP15,OUT019,717.4088397
FDK36,OUT045,796.753125
FDZ25,OUT035,3009.957328
NCW06,OUT049,3365.091377
FDW60,OUT046,3151.347116
DRC49,OUT013,2737.998852
NCT17,OUT035,2792.136118
NCN06,OUT018,2770.471015
FDC45,OUT013,2665.674006
DRJ47,OUT019,577.641932
NCF06,OUT045,3666.031141
FDE21,OUT010,244.4811759
DRG27,OUT013,644.6562007
FDW40,OUT049,1889.554158
NCO53,OUT046,3428.795177
FDE23,OUT049,895.4720129
FDQ16,OUT046,1835.0817
FDS26,OUT045,3894.279669
FDZ13,OUT010,150.2499169
FDS14,OUT049,2339.718651
FDC10,OUT045,1788.134173
FDY16,OUT049,3198.221454
FDJ20,OUT035,2375.075462
FDV43,OUT035,744.7383279
FDZ32,OUT027,2536.215279
FDR23,OUT046,2856.727341
FDN24,OUT035,856.7145138
FDE34,OUT027,4813.744211
FDU31,OUT013,3305.141734
FDW33,OUT018,1479.15044
FDU26,OUT046,2013.772965
FDE20,OUT027,4699.378695
NCW05,OUT035,1959.25191
FDB22,OUT018,2441.952885
FDO56,OUT046,2514.373216
FDA19,OUT027,3393.215166
DRI39,OUT045,980.4541242
FDH52,OUT018,808.7098908
FDZ50,OUT035,4166.456416
NCN42,OUT035,2728.675317
FDB53,OUT013,2442.795778
DRG11,OUT017,1881.369551
DRK11,OUT027,3652.435933
FDQ60,OUT017,2284.410559
FDT36,OUT017,651.3548909
DRG25,OUT018,3155.107772
DRJ23,OUT046,2771.812651
FDG05,OUT035,2616.606394
NCK06,OUT018,1919.385963
FDU52,OUT017,2286.314292
FDW07,OUT018,1219.765274
NCM17,OUT045,805.1873019
FDA22,OUT045,3480.453582
NCA41,OUT018,2816.687451
FDF38,OUT035,838.8235983
FDH52,OUT046,1114.082016
FDY58,OUT019,510.1909778
FDZ16,OUT045,2965.155263
NCM18,OUT017,1189.810058
FDA22,OUT018,2474.527752
NCJ43,OUT035,2959.77509
FDI34,OUT027,5445.86569
FDG56,OUT046,1177.820641
FDS34,OUT046,2119.753622
DRC01,OUT035,849.3738822
FDQ04,OUT035,836.7007052
FDK04,OUT035,870.7499424
FDT51,OUT049,2000.0899
FDV26,OUT017,3062.162478
FDS04,OUT049,1880.720883
FDW43,OUT018,3033.240261
FDQ28,OUT010,382.2205068
NCK06,OUT017,1832.051608
FDS23,OUT018,2123.092866
FDZ36,OUT019,559.6794436
FDE56,OUT018,818.1922213
FDW10,OUT027,4551.541672
NCN14,OUT045,2693.786715
NCQ18,OUT045,1506.639014
FDW08,OUT017,1710.46276
FDU43,OUT035,3923.697683
FDR33,OUT010,255.4526199
FDM24,OUT010,435.5980586
NCZ05,OUT046,1887.299687
NCV41,OUT035,2062.634606
FDV11,OUT018,2793.382722
NCY05,OUT035,758.9995992
FDV44,OUT018,2641.251877
FDW32,OUT049,1419.836414
NCU18,OUT027,3173.75791
NCC43,OUT035,3937.130071
FDW19,OUT013,1792.842006
FDN31,OUT035,2803.963518
FDI48,OUT045,772.1177052
FDS24,OUT017,1483.949322
FDF46,OUT049,1896.192699
DRG23,OUT017,2445.127795
FDG14,OUT018,2270.01928
NCY30,OUT049,3145.823376
FDO28,OUT018,1734.600608
DRD24,OUT035,2055.071552
FDI33,OUT049,1552.86657
FDN32,OUT046,2713.838112
FDR16,OUT045,4062.509028
FDF26,OUT046,2405.507548
NCN29,OUT018,728.8539207
FDE20,OUT045,3009.28452
FDA46,OUT046,2919.972295
FDU28,OUT045,2863.28161
FDQ48,OUT045,1670.333348
FDV36,OUT013,2219.268189
FDR14,OUT018,841.3496574
FDP23,OUT017,3520.076706
FDP56,OUT013,864.4771035
FDK48,OUT010,185.8755282
FDR48,OUT046,2256.465622
NCY29,OUT049,1004.245929
FDM22,OUT018,790.2204261
DRJ01,OUT013,2533.040238
FDZ43,OUT045,4112.123506
FDV03,OUT035,2832.903748
FDX11,OUT027,4533.929436
NCA41,OUT027,4448.639639
FDE38,OUT017,2674.68959
FDI27,OUT018,708.1004735
FDN32,OUT013,3264.770371
NCN43,OUT017,2116.23077
FDB47,OUT027,4976.696493
FDV03,OUT017,2713.600493
NCN30,OUT045,1570.555001
NCV54,OUT010,241.5306076
FDV07,OUT013,1631.692539
FDP07,OUT049,2921.281671
FDK48,OUT018,985.8248495
FDM15,OUT019,403.8218921
FDY19,OUT027,2932.82858
FDK46,OUT046,2911.149205
FDY11,OUT045,1182.13458
FDH09,OUT046,1046.41143
FDO08,OUT027,4651.724948
FDU14,OUT013,4290.62667
FDD22,OUT027,2876.765863
FDM27,OUT017,2388.411537
FDL02,OUT027,2595.886137
NCA17,OUT035,2351.188412
FDE38,OUT019,530.4140301
NCG07,OUT049,3406.523545
DRC27,OUT013,4414.985552
FDA27,OUT035,4055.604371
FDW40,OUT045,2121.703693
DRI11,OUT013,1923.459172
FDN50,OUT046,1762.579999
FDR12,OUT046,3075.321689
FDT34,OUT027,2672.725954
FDW11,OUT035,1234.15706
NCO30,OUT027,4900.178902
FDZ34,OUT017,3673.284602
FDU45,OUT017,2314.125279
NCD42,OUT035,805.3395036
FDX25,OUT045,3186.770517
NCR29,OUT046,1144.714381
FDX43,OUT019,535.2916842
FDB04,OUT010,197.7777187
FDR49,OUT027,1710.913202
FDS39,OUT018,1745.804989
FDW58,OUT045,1769.577669
FDG22,OUT019,153.8377595
FDG31,OUT017,974.5951077
NCV53,OUT027,5085.887859
DRJ37,OUT035,2515.371842
FDV07,OUT035,1847.92418
FDW52,OUT018,2062.091468
FDT15,OUT045,2755.279817
FDD02,OUT018,1723.554476
FDM16,OUT035,1233.109553
NCE55,OUT046,2744.961506
FDB57,OUT018,3024.798713
FDQ04,OUT013,734.455463
FDQ47,OUT019,146.0863214
FDY14,OUT019,546.1171441
DRK37,OUT017,3281.731533
FDO25,OUT017,3717.873305
FDL57,OUT046,3425.647
NCK29,OUT018,1940.484802
FDK46,OUT027,5457.650683
NCB43,OUT010,477.1756434
DRE01,OUT027,5290.824469
FDC46,OUT018,3085.145627
FDQ23,OUT045,1769.768953
FDX38,OUT049,851.0682403
FDG60,OUT018,3096.965106
FDW55,OUT017,4817.633604
FDP39,OUT013,779.7743108
FDB20,OUT018,1026.264424
FDV21,OUT017,1954.497478
FDZ02,OUT013,1335.472737
FDP19,OUT027,3403.869952
FDA38,OUT035,3836.077293
FDH22,OUT045,1860.450523
DRM11,OUT045,3397.075844
FDO12,OUT027,3962.242612
FDT14,OUT049,2045.183796
FDW34,OUT010,568.6179558
FDG04,OUT027,4891.48465
FDW59,OUT018,1253.066358
FDR33,OUT018,1437.258945
FDP32,OUT013,2028.022122
FDL13,OUT027,5744.066126
FDD22,OUT013,2030.177316
FDV40,OUT027,1967.046558
NCD55,OUT046,696.1603195
FDQ20,OUT010,152.4144795
FDD28,OUT045,822.3377062
FDC39,OUT045,3431.39105
NCR17,OUT049,1963.596755
DRO35,OUT018,1520.234898
FDF40,OUT049,3451.622752
FDR31,OUT018,2130.505296
NCQ41,OUT017,2935.682572
FDP38,OUT046,968.1906078
NCU54,OUT027,5244.920667
FDG22,OUT018,669.5268094
DRK59,OUT013,3835.611784
FDC37,OUT046,2003.706597
NCO42,OUT013,2981.424015
NCT42,OUT017,2353.174834
FDX27,OUT035,1581.234489
FDV40,OUT018,1021.372403
FDT45,OUT027,1749.364143
FDS47,OUT019,253.8579262
FDR45,OUT035,3886.808542
FDB03,OUT045,3406.533889
FDO49,OUT035,881.7446517
FDU60,OUT027,4296.763841
FDB26,OUT018,813.6886106
FDB46,OUT017,4196.229487
FDQ37,OUT019,638.465186
FDN03,OUT017,4146.88477
NCX30,OUT045,3661.611208
FDK32,OUT019,406.5375724
DRM47,OUT013,3119.199282
NCO02,OUT046,1214.35855
FDP04,OUT013,1061.459411
NCO43,OUT049,1803.907027
FDD59,OUT013,1474.813575
FDQ10,OUT017,3357.327624
FDW45,OUT035,2807.502446
NCK30,OUT049,3852.860862
FDU31,OUT018,2980.308219
NCQ17,OUT019,475.3369622
FDN01,OUT017,2670.951152
FDZ19,OUT049,2796.400874
DRG37,OUT017,2469.35049
FDE32,OUT045,759.3381554
FDO34,OUT049,2680.202029
FDM04,OUT019,187.9518246
FDZ25,OUT049,2895.386788
FDU08,OUT049,1504.504876
NCW30,OUT045,3761.99702
NCM18,OUT013,859.0778292
FDS22,OUT035,715.7107176
NCH18,OUT017,4237.498171
FDC23,OUT013,3084.811518
FDY46,OUT013,3198.480309
NCU06,OUT046,3280.243268
FDX57,OUT045,1653.155704
FDX36,OUT027,4956.937463
FDL16,OUT045,747.7931068
FDT16,OUT010,733.5545245
FDN16,OUT018,1488.35904
FDC03,OUT046,3253.766678
DRF60,OUT013,4106.463062
FDS27,OUT027,4977.40551
FDP33,OUT010,581.4298042
FDJ36,OUT018,1434.051324
NCR42,OUT013,683.9050177
FDV14,OUT017,1424.777608
NCP42,OUT035,2918.933258
FDB50,OUT027,2327.996409
NCC30,OUT027,4620.492875
FDA23,OUT018,1388.256108
FDW16,OUT017,1274.840242
FDQ52,OUT010,600.6160612
FDB58,OUT049,2263.869711
NCP29,OUT049,1095.79865
NCM05,OUT045,3728.593938
FDO25,OUT013,3649.519853
NCM54,OUT046,2184.803702
NCL54,OUT046,2837.646853
FDL39,OUT010,544.8566587
FDF53,OUT018,2434.87116
NCQ42,OUT035,2087.791411
FDF58,OUT013,958.8478777
FDZ04,OUT035,1104.858365
FDE26,OUT019,358.7131942
FDS60,OUT017,2830.194413
FDV58,OUT017,2459.273009
FDM04,OUT045,851.9727958
FDE08,OUT035,2651.341715
NCB43,OUT049,3312.721202
FDU11,OUT010,310.9683678
FDF22,OUT019,479.8637538
FDE24,OUT013,2475.042962
DRJ49,OUT046,2203.825584
NCQ53,OUT035,4003.50143
NCL41,OUT013,705.8220205
FDR22,OUT013,1996.845502
FDH04,OUT035,1435.540175
DRH15,OUT045,595.7997328
FDY40,OUT049,864.1933112
NCI17,OUT035,1944.62901
NCC18,OUT013,2919.946949
FDY28,OUT027,5184.669829
FDB45,OUT027,2661.980899
NCL30,OUT018,1919.884156
FDM10,OUT017,3947.279539
FDH22,OUT027,3126.586704
NCZ53,OUT017,2830.817092
NCI18,OUT013,3439.509451
FDH14,OUT027,3093.128343
FDR36,OUT027,1620.414597
FDW01,OUT045,2500.473545
FDK02,OUT027,2683.395962
FDJ02,OUT018,2016.253376
FDU55,OUT013,5063.656669
NCV18,OUT027,2399.191112
FDH14,OUT018,1651.319755
FDZ37,OUT045,1392.00573
FDX49,OUT049,4189.268757
NCD43,OUT046,1648.417344
FDZ07,OUT013,1097.44499
FDK43,OUT035,2100.807678
FDR32,OUT018,3207.016316
FDT39,OUT013,2399.779417
NCV54,OUT017,2019.489122
FDF38,OUT018,645.6664557
FDV60,OUT046,3435.306482
FDH44,OUT027,4273.676237
FDS21,OUT046,1178.867654
NCL41,OUT045,695.0999444
FDM46,OUT017,1637.337566
FDU27,OUT045,867.5043001
NCJ54,OUT017,4271.628089
DRG51,OUT018,2478.205818
NCA29,OUT019,525.7886107
FDR47,OUT045,2719.067114
NCL19,OUT027,3053.240526
DRG01,OUT049,1216.147466
FDG10,OUT046,1044.517589
NCV05,OUT049,2624.133646
NCH18,OUT019,495.4186145
FDV14,OUT018,1221.814454
DRJ23,OUT035,3261.634884
DRJ11,OUT046,3090.838141
FDZ03,OUT017,3315.654917
FDI27,OUT010,128.1245614
FDJ14,OUT018,1239.745971
FDU32,OUT017,1876.692624
FDD47,OUT027,4066.364877
DRF36,OUT035,2668.985419
FDM21,OUT046,3486.122054
FDV10,OUT018,658.1500481
FDH60,OUT018,2533.433082
FDX47,OUT010,535.2462377
FDT19,OUT019,464.0033913
FDO11,OUT045,4357.597563
FDH24,OUT027,4008.767952
FDL02,OUT018,1212.455555
FDB02,OUT049,2666.93501
FDA43,OUT046,2700.678942
FDG52,OUT045,741.7199173
DRC12,OUT013,3217.641746
FDY37,OUT018,1658.631287
NCU18,OUT045,2153.732888
FDU09,OUT035,919.0020311
DRJ25,OUT027,1598.499665
DRE12,OUT018,1896.888254
DRL47,OUT017,2118.191684
DRK01,OUT046,1424.447509
FDC22,OUT019,557.9057618
FDG44,OUT013,887.6242348
FDW04,OUT035,2214.766753
FDK09,OUT049,3924.332734
NCN43,OUT035,2197.277068
FDG04,OUT049,3029.296512
FDH32,OUT010,219.2393333
DRI47,OUT017,2608.344159
DRE15,OUT013,1179.874249
FDY11,OUT035,1078.723727
FDO60,OUT049,930.9179848
FDQ20,OUT018,600.5630742
FDO57,OUT027,4046.762371
FDT14,OUT019,320.9971946
FDA57,OUT049,893.4410241
DRN35,OUT017,722.9959171
FDJ03,OUT046,816.6798054
FDX28,OUT017,1772.301909
DRE25,OUT045,1370.581125
FDR09,OUT046,3634.300117
FDB23,OUT035,4335.816914
FDO08,OUT045,2720.818637
FDQ23,OUT049,1813.095973
FDW04,OUT013,2144.136994
DRK13,OUT010,531.8194014
NCL17,OUT027,3113.170912
FDY21,OUT035,3339.520052
FDJ38,OUT027,4499.165101
FDA37,OUT019,304.8644896
FDV43,OUT013,810.3861415
FDL36,OUT046,1667.811207
FDD53,OUT045,666.2993934
FDZ19,OUT010,497.200383
FDV21,OUT045,1753.663168
NCL54,OUT018,2705.776507
DRI47,OUT027,3605.868976
DRG03,OUT049,2730.404644
FDG21,OUT013,2672.945671
FDW03,OUT018,1352.909562
NCI55,OUT046,2265.373261
DRC36,OUT019,530.8521331
FDH22,OUT017,1966.87475
FDV20,OUT045,2348.029726
NCU41,OUT027,4487.617901
FDN46,OUT027,2644.300568
FDK50,OUT045,2811.756007
NCA05,OUT027,3598.491272
DRH01,OUT018,2880.447389
FDT08,OUT018,2020.034917
FDM08,OUT018,2944.509653
FDZ07,OUT035,1131.782778
FDS22,OUT017,736.6078001
FDV35,OUT027,3954.992779
FDI28,OUT010,166.8335113
FDW58,OUT027,2554.689511
FDT52,OUT045,4122.709407
FDY34,OUT046,3050.227593
FDR10,OUT046,2578.643259
FDK57,OUT017,1901.474651
FDR02,OUT027,2560.317083
FDX49,OUT046,4121.138378
FDQ20,OUT046,930.0227126
DRK23,OUT045,3938.867279
NCW06,OUT046,2596.488034
FDR31,OUT017,2600.050265
NCE43,OUT013,2924.622427
DRO59,OUT027,2239.341424
FDN09,OUT049,3364.540936
FDR11,OUT046,2814.698117
FDO57,OUT013,2385.130785
NCX18,OUT017,3338.166846
FDB05,OUT018,3632.281993
FDQ08,OUT018,938.2055032
NCG43,OUT035,1671.711438
FDJ56,OUT013,1349.81218
FDA13,OUT010,143.0898573
FDO56,OUT017,1925.102409
FDB37,OUT018,3245.711114
FDZ02,OUT018,1204.598679
FDQ24,OUT046,3815.000723
FDM16,OUT013,1187.208346
FDU35,OUT049,1684.83821
FDT35,OUT035,3038.191302
NCX30,OUT049,3629.008428
FDG04,OUT017,3181.078482
FDI12,OUT035,1483.141631
FDE35,OUT035,1088.743052
NCP14,OUT027,2586.047931
NCY53,OUT045,1872.287227
FDP49,OUT017,856.9414597
FDQ04,OUT017,814.0173673
FDM39,OUT035,3092.810693
FDO58,OUT019,526.5231893
FDC56,OUT017,1878.724673
NCQ54,OUT046,2782.268117
FDV10,OUT027,1531.446128
NCK17,OUT046,916.8834719
NCF55,OUT027,1458.918651
FDV33,OUT013,4246.447463
NCH29,OUT019,292.8377507
FDA37,OUT027,2885.997298
FDH46,OUT018,1343.800484
FDS25,OUT035,2127.673514
FDH04,OUT027,2567.09866
FDX52,OUT046,2797.431824
NCD42,OUT017,819.6627124
FDW47,OUT017,2110.104066
FDL25,OUT027,2595.616799
NCJ06,OUT010,263.1696524
FDY09,OUT013,3392.740773
FDS40,OUT046,719.0374861
FDH41,OUT017,4340.9778
FDG38,OUT035,1460.965438
FDU03,OUT027,4780.943029
FDV20,OUT046,2317.526993
DRB13,OUT045,2827.520286
NCQ30,OUT013,1698.537198
NCH06,OUT013,4170.360026
FDU50,OUT018,1744.175984
NCO42,OUT019,435.1621658
FDW09,OUT018,938.228352
FDH04,OUT013,1357.58908
FDC21,OUT045,1474.404674
FDL21,OUT049,806.3744313
FDM46,OUT010,231.96348
FDT22,OUT019,202.9949921
FDB28,OUT035,3612.351987
FDI12,OUT018,1278.984924
FDA28,OUT045,1997.906285
FDF59,OUT013,1715.45238
FDM45,OUT027,3083.203834
FDQ56,OUT017,1391.442697
FDR46,OUT049,2592.375867
FDT01,OUT013,3469.802185
FDD16,OUT027,2007.347195
NCU30,OUT010,500.2844774
FDM40,OUT010,374.5051497
FDI56,OUT035,1706.729442
NCS30,OUT013,1866.864303
FDU08,OUT017,1598.977077
FDX51,OUT027,4885.630367
FDA43,OUT045,2733.545043
FDX59,OUT010,149.7702463
FDC37,OUT018,1341.387741
FDP58,OUT013,3425.319774
NCY42,OUT035,2062.132828
FDF21,OUT018,2561.682534
FDU10,OUT027,1482.265974
DRL47,OUT018,1624.821809
FDA58,OUT018,2808.056106
FDJ22,OUT049,2632.830959
FDK50,OUT046,2458.185383
FDO38,OUT035,1413.379443
DRF60,OUT035,3768.684064
NCZ42,OUT019,569.9678515
FDD35,OUT049,2058.260254
FDL25,OUT045,1457.698071
FDJ16,OUT013,758.8637209
DRK59,OUT049,3484.779945
FDI50,OUT046,3961.319323
NCB19,OUT045,1637.863005
DRI37,OUT035,992.0546259
FDA14,OUT027,3701.99841
FDC08,OUT018,2836.654411
FDS45,OUT046,2033.106255
FDI21,OUT049,1212.157414
DRJ47,OUT035,3163.767502
DRE37,OUT027,5182.211948
FDT55,OUT018,2301.017156
NCG42,OUT027,2891.962528
FDA31,OUT049,2975.916932
NCW42,OUT046,2629.780051
FDF50,OUT017,3379.434898
FDK56,OUT049,3422.58534
FDX10,OUT035,718.368956
NCK07,OUT027,4178.710851
FDZ49,OUT017,3975.308291
FDR33,OUT013,1702.407616
FDO44,OUT018,1378.517931
FDA20,OUT046,2892.315906
NCL30,OUT045,1941.19222
FDI05,OUT019,211.6199313
FDQ12,OUT018,3033.38331
FDH47,OUT017,1760.19489
FDH34,OUT018,2860.472336
FDF29,OUT046,2113.888005
FDG40,OUT018,541.0161715
NCE18,OUT017,4772.501995
FDP21,OUT010,591.3120973
FDY50,OUT013,1406.490117
FDB36,OUT049,2279.085695
NCZ29,OUT049,2114.931973
FDU20,OUT018,1582.805706
FDO56,OUT013,2160.617164
FDW31,OUT049,2938.541611
DRH59,OUT013,1142.831207
NCB30,OUT017,3284.87282
FDK43,OUT027,2922.186677
FDW43,OUT045,3609.8853
NCL19,OUT017,2431.090055
FDJ27,OUT046,1451.191027
FDC45,OUT046,2519.987088
FDY40,OUT035,808.261371
NCM41,OUT035,1577.065716
NCK18,OUT019,548.0025047
FDP37,OUT049,2059.42001
FDA27,OUT027,5968.232888
NCX30,OUT035,3584.279057
FDR09,OUT017,4263.310396
FDG08,OUT027,4389.402842
NCU30,OUT013,2544.657193
FDB16,OUT017,1458.228931
FDM16,OUT017,1225.566143
FDC48,OUT013,1282.312049
NCF18,OUT046,2756.123528
FDU46,OUT018,1338.323107
FDH41,OUT018,3477.220715
NCN42,OUT010,384.6057163
FDU49,OUT046,1581.833567
FDB20,OUT027,2328.787256
FDG50,OUT019,288.2837536
